type,product_internal_id,product_sku,product_name,product_price,product_compare_to_price,product_is_inventory_tracked,product_quantity,product_quantity_out_of_stock_behaviour,product_low_stock_notification_quantity,product_quantity_minimum_allowed_for_purchase,product_quantity_maximum_allowed_for_purchase,product_is_available,product_media_main_image_url,product_media_main_image_alt,product_description,product_category_1,product_is_featured,product_is_featured_order_by,product_brand,product_upc,product_ribbon_text,product_ribbon_color,product_subtitle,product_weight,product_is_shipping_required,product_tax_class_code,product_seo_title,product_seo_description,product_related_item_ids,product_related_item_skus,product_related_items_random,product_related_items_random_category,product_related_items_random_number_of_items,product_option_name,product_option_type,product_option_is_required,product_option_value,product_option_markup,product_option_is_default_option_selection,product_option_swatch_hex_value,product_option_swatch_image,product_option_swatch_selector_is_image,product_variation_option_Black,product_variation_option_Colour,product_variation_option_Diameter,product_variation_option_Flavour,product_variation_option_Size,product_variation_option_Type,product_variation_sku,category_internal_id,category_path,category_is_available,category_description,category_seo_title,category_seo_description,category_image,category_image_alt,category_order_by,source_store_id,url
product,809035787,16139,postage,15.00,,true," -6",,1,,,true,,,,,true,213,,,,,,0.0,true,default,postage,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/postage/p/809035787
product,809017597,850051064915,Praxis Buzz Chainrings,270.00,,true,0,,1,,,true,,,<p>Chainrings</p>,Parts,false,,Praxis,,,,,0.0,true,default,Praxis Buzz Chainrings,Chainrings,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Praxis-Buzz-Chainrings/p/809017597
product,808984189,850009369543,Praxis Buzz Sport Chainrings 50/34 110BCD,175.00,,true,0,,1,,,true,,,<p>Praxis Chainrings</p>,Parts,false,,Praxis,,,,,0.0,true,default,Praxis Buzz Sport Chainrings 50/34 110BCD,Praxis Chainrings,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Praxis-Buzz-Sport-Chainrings-50-34-110BCD/p/808984189
product,809011482,850009369864,Praxis Sport Buzz Chainrings,180.00,,true,0,,1,,,true,,,<p>Chainrings</p>,,true,50,Praxis,,,,,0.0,true,default,Praxis Sport Buzz Chainrings,Chainrings,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Praxis-Sport-Buzz-Chainrings/p/809011482
product,809021961,9345380000273,Premax Chamois Cream for Women,35.00,,true,1,,1,,,true,,,,Accessories,false,,Premax,,,,,0.0,true,default,Premax Chamois Cream for Women,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Premax-Chamois-Cream-for-Women/p/809021961
product,809025672,9345380000297,Premax Recovery Cream 200ml,30.00,,true,6,,1,,,true,,,,Accessories,false,,Premax,,,,,0.0,true,default,Premax Recovery Cream 200ml,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Premax-Recovery-Cream-200ml/p/809025672
product,809021916,9345380000150,Premax Sunscreen for Sport 50+ 50ml,10.00,,true,9,,1,,,true,,,,Accessories,false,,Premax,,,,,0.0,true,default,Premax Sunscreen for Sport 50+ 50ml,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Premax-Sunscreen-for-Sport-50-50ml/p/809021916
product,809025632,9345380000358,Premax Warm up Cream Formula EP5 100ml,24.00,,true,1,,1,,,true,,,,Accessories,false,,Premax,,,,,0.0,true,default,Premax Warm up Cream Formula EP5 100ml,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Premax-Warm-up-Cream-Formula-EP5-100ml/p/809025632
product,809021642,9345380000099,Premax Weather Defence Facial Cream 50ml,24.00,,true,2,,1,,,true,,,,Accessories,false,,Premax,,,,,0.0,true,default,Premax Weather Defence Facial Cream 50ml,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Premax-Weather-Defence-Facial-Cream-50ml/p/809021642
product,808985753,9339506021587,Prit Adult Training Wheels,130.00,,true," -1",,1,,,true,,,,Parts,false,,Prit,,,,,0.0,true,default,Prit Adult Training Wheels,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prit-Adult-Training-Wheels/p/808985753
product,809035331,853152100070 - Base,ProBar  Meal on the Go,6.00,,false,0,,1,,,true,,,,Accessories,false,,Pro Bar,,,,,0.0,true,default,ProBar  Meal on the Go,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/ProBar-Meal-on-the-Go/p/809035331
product_option,809035331,853152100070 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flavour,DROPDOWNLIST,false,Superfood Slam,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809035331,853152100070 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flavour,DROPDOWNLIST,false,Choc Coconut,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809035331,853152100070 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flavour,DROPDOWNLIST,false,Peanut Butter/Choc,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_variation,809035331,853152100070 - Base,,6.00,,true,11,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,,,Superfood Slam,,,853152100070,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/ProBar-Meal-on-the-Go/p/809035331/variation=497492904
product_variation,809035331,853152100070 - Base,,6.00,,true," -1",SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,,,Choc Coconut,,,853152100346,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/ProBar-Meal-on-the-Go/p/809035331/variation=497492905
product_variation,809035331,853152100070 - Base,,6.00,,true,1,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,,,Peanut Butter/Choc,,,853152100322,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/ProBar-Meal-on-the-Go/p/809035331/variation=497492906
product,809004946,8717009351560,PRO BAR TAPE - SPORT COMFORT EVA BLACK 3.5mm,30.00,,true,0,,1,,,true,,,,Parts,false,,PRO,,,,,0.0,true,default,PRO BAR TAPE - SPORT COMFORT EVA BLACK 3.5mm,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-BAR-TAPE-SPORT-COMFORT-EVA-BLACK-3-5mm/p/809004946
product,809016558,8717009364775,PRO BOTTLE CAGE ALLOY BLACK/WHITE,24.00,,true,0,,1,,,true,,,,Accessories,false,,PRO,,,,,0.0,true,default,PRO BOTTLE CAGE ALLOY BLACK/WHITE,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-BOTTLE-CAGE-ALLOY-BLACK-WHITE/p/809016558
product,809017534,8717009389600,PRO BOTTLE CAGE POLYCARBONATE BLACK WHITE,30.00,,true,0,,1,,,true,,,,Accessories,false,,PRO,,,,,0.0,true,default,PRO BOTTLE CAGE POLYCARBONATE BLACK WHITE,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-BOTTLE-CAGE-POLYCARBONATE-BLACK-WHITE/p/809017534
product,809011402,8717009339247,PRO Carbon Expander Long,59.00,,true,0,,1,,,true,,,<p>Expander</p>,,true,38,PRO,,,,,0.0,true,default,PRO Carbon Expander Long,Expander,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-Carbon-Expander-Long/p/809011402
product,809011390,8717009339230,PRO Carbon Gap Cap,62.00,,true,0,,1,,,true,,,<p>Expander</p>,,true,30,PRO,,,,,0.0,true,default,PRO Carbon Gap Cap,Expander,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-Carbon-Gap-Cap/p/809011390
product,809021675,8717009472579,PRO COMBIPACK - BC SMART FULL w/ 17F MINITOOL POUCH PUMP AND TIRE LEVERS,155.00,,true,2,,1,,,true,,,,Accessories,false,,PRO,,,,,0.0,true,default,PRO COMBIPACK - BC SMART FULL w/ 17F MINITOOL POUCH PUMP AND TIRE LEVERS,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-COMBIPACK-BC-SMART-FULL-w-17F-MINITOOL-POUCH-PUMP-AND-TIRE-LEVERS/p/809021675
product,809004865,8717009402606,Pro Combi Pack Storage Bottle with Tools,45.00,,true,1,,1,,,true,,,,Accessories,false,,PRO,,,,,0.0,true,default,Pro Combi Pack Storage Bottle with Tools,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Combi-Pack-Storage-Bottle-with-Tools/p/809004865
product,809034514,9346705015132 - Base,Prodigy Complete Stunt Scooter,299.00,,false,0,,1,,,true,,,,Scooters,false,,Envy,,,,,0.0,true,default,Prodigy Complete Stunt Scooter,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Black/Oil Slick,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Galaxy,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Hex,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Oil Slick,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Swirl,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Toxic,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Black Street Edition,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Grey Street edition,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,White Street Edition,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Reflect,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Chrome,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Matte Oil Slick,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Burnt Pipe,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809034514,9346705015132 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Gold,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black/Oil Slick,,,,,9346705015132,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493220
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Galaxy,,,,,10393,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493221
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Hex,,,,,10394,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493222
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Oil Slick,,,,,9346705015095,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493223
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Swirl,,,,,10396,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493224
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Toxic,,,,,10397,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493225
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black Street Edition,,,,,10398,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493226
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Grey Street edition,,,,,10399,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493227
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,White Street Edition,,,,,9346705015163,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493228
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Reflect,,,,,12773,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493229
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Chrome,,,,,12774,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493230
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Matte Oil Slick,,,,,14218,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493231
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Burnt Pipe,,,,,14982,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493232
product_variation,809034514,9346705015132 - Base,,299.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Gold,,,,,9346705015118,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-Complete-Stunt-Scooter/p/809034514/variation=497493233
product,809034541,9346705015064,Prodigy S9 Street Bars Black,90.00,,true,2,,1,,,true,,,,Scooters,false,,,,,,,0.0,true,default,Prodigy S9 Street Bars Black,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Prodigy-S9-Street-Bars-Black/p/809034541
product,808984518,8717009419581,Pro Discover Frame Bag,110.00,,true,0,,1,,,true,,,,Accessories,false,,PRO,,,,,0.0,true,default,Pro Discover Frame Bag,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Discover-Frame-Bag/p/808984518
product,808984063,8717009402972,Pro Discover Saddle Bag,85.00,,true,1,,1,,,true,,,,Accessories,false,,PRO,,,,,0.0,true,default,Pro Discover Saddle Bag,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Discover-Saddle-Bag/p/808984063
product,809035419,8717009317269,Pro Ergonomic Grips,18.00,,true,0,,1,,,true,,,,Accessories,false,,,,,,,0.0,true,default,Pro Ergonomic Grips,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Ergonomic-Grips/p/809035419
product,809035423,723660009779,Profile Design Aerodrink 880,135.00,,true,1,,1,,,true,,,<p>Bottle</p>,Accessories,false,,,,,,,0.0,true,default,Profile Design Aerodrink 880,Bottle,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Profile-Design-Aerodrink-880/p/809035423
product,809004785,8717009098403,PRO SEATPOST CLAMP QR 31.8mm BLACK,13.00,,true,0,,1,,,true,,,,Parts,false,,PRO,,,,,0.0,true,default,PRO SEATPOST CLAMP QR 31.8mm BLACK,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-SEATPOST-CLAMP-QR-31-8mm-BLACK/p/809004785
product,809004274,8717009098410,PRO SEATPOST CLAMP QR 34.9mm BLACK,13.00,,true,1,,1,,,true,,,,Parts,false,,PRO,,,,,0.0,true,default,PRO SEATPOST CLAMP QR 34.9mm BLACK,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-SEATPOST-CLAMP-QR-34-9mm-BLACK/p/809004274
product,809006914,9339506023529,"Pro Series 6257 Centre Mount Adjustable 20""-28"" Kick Stand",28.00,,true,8,,1,,,true,,,,Parts,false,,Pro Series,,,,,0.0,true,default,"Pro Series 6257 Centre Mount Adjustable 20""-28"" Kick Stand",,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Series-6257-Centre-Mount-Adjustable-20-28-Kick-Stand/p/809006914
product,809015818,9339506047266,Pro Series 6258 Adjustable Centre Mount Alloy Kick Stand,36.00,,true,6,,1,,,true,,,,Accessories,false,,Pro Series,,,,,0.0,true,default,Pro Series 6258 Adjustable Centre Mount Alloy Kick Stand,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Series-6258-Adjustable-Centre-Mount-Alloy-Kick-Stand/p/809015818
product,809019395,9339506027695,Pro Series Hex Key with End Set - Silver,32.00,,true,0,,1,,,true,,,,,true,146,Pro Series,,,,,0.0,true,default,Pro Series Hex Key with End Set - Silver,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Series-Hex-Key-with-End-Set-Silver/p/809019395
product,808984521,9339506024519,Pro Series Pump,12.00,,true,0,,1,,,true,,,,Accessories,false,,Pro Series,,,,,0.0,true,default,Pro Series Pump,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Series-Pump/p/808984521
product,809004998,9339506024601,Pro Series Storage hooks set of 2,19.00,,true,0,,1,,,true,,,,Accessories,false,,Pro Series,,,,,0.0,true,default,Pro Series Storage hooks set of 2,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Series-Storage-hooks-set-of-2/p/809004998
product,809021514,9339506031722,"Pro Series Tool Hexkey,  set 6 colours",25.00,,true,0,,1,,,true,,,,Parts,false,,Pro Series,,,,,0.0,true,default,"Pro Series Tool Hexkey,  set 6 colours",,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Series-Tool-Hexkey-set-6-colours/p/809021514
product,809004389,9339506036789,"Pro Series (Tour) 7230 Centre Mount Kick Stand 24""-28""",28.00,,true,6,,1,,,true,,,,Accessories,false,,Pro Series,,,,,0.0,true,default,"Pro Series (Tour) 7230 Centre Mount Kick Stand 24""-28""",,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Series-Tour-7230-Centre-Mount-Kick-Stand-24-28/p/809004389
product,809011354,8717009339698,PRO STEM - LT OS 90mm 17Deg BLACK 31.8mm REVERSIBLE STEM,70.00,,true,1,,1,,,true,,,,Parts,false,,PRO,,,,,0.0,true,default,PRO STEM - LT OS 90mm 17Deg BLACK 31.8mm REVERSIBLE STEM,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-STEM-LT-OS-90mm-17Deg-BLACK-31-8mm-REVERSIBLE-STEM/p/809011354
product,809015781,8717009402576 - Base,PRO Storage Bottle,11.00,,false,0,,1,,,true,,,,Accessories,false,,PRO,,,,,0.0,true,default,PRO Storage Bottle,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-Storage-Bottle/p/809015781
product_option,809015781,8717009402576 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,750mL,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809015781,8717009402576 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,500ml,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_variation,809015781,8717009402576 - Base,,11.00,,true,2,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,,,,750mL,,8717009402576,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-Storage-Bottle/p/809015781/variation=497487930
product_variation,809015781,8717009402576 - Base,,11.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,,,,500ml,,8717009402569,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-Storage-Bottle/p/809015781/variation=497487931
product,808973692,8717009402613 - Base,PRO Team Bottle,13.00,,true,0,,1,,,true,,,,Accessories,false,,PRO,,,,,0.0,true,default,PRO Team Bottle,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-Team-Bottle/p/808973692
product_option,808973692,8717009402613 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Transparent,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808973692,8717009402613 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Black,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808973692,8717009402613 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Thermal,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808973692,8717009402613 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,White,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808973692,8717009402613 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,600mL,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808973692,8717009402613 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,800mL,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_variation,808973692,8717009402613 - Base,,13.00,,true,4,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Transparent,,,600mL,,8717009402613,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-Team-Bottle/p/808973692/variation=497475292
product_variation,808973692,8717009402613 - Base,,13.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,600mL,,8717009402651,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-Team-Bottle/p/808973692/variation=497475293
product_variation,808973692,8717009402613 - Base,,25.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Thermal,,,600mL,,8717009402699,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-Team-Bottle/p/808973692/variation=497475294
product_variation,808973692,8717009402613 - Base,,13.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,White,,,600mL,,8717009402637,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-Team-Bottle/p/808973692/variation=497475295
product_variation,808973692,8717009402613 - Base,,15.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,800mL,,8717009402668,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/PRO-Team-Bottle/p/808973692/variation=497475296
product,809004343,085955126586 - Base,Pro-Tec Classic Skate Helmet,99.00,,true,0,,1,,,true,,,,Helmets,false,,Pro-Tec,,,,,0.0,true,default,Pro-Tec Classic Skate Helmet,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/Pro-Tec-Classic-Skate-Helmet/p/809004343
product_option,809004343,085955126586 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Matte Black,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809004343,085955126586 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Matte Grey,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809004343,085955126586 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,White,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809004343,085955126586 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Tie Dye,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
